"province_state","country_region","lat","lon","date1","value1","serial_id"
"","Belize",13.1939,-59.5432,2020-02-17,0,6577
"Aruba","Netherlands",12.5186,-70.0358,2020-02-16,0,6464
"Curacao","Netherlands",12.1696,-68.99,2020-02-16,0,6465
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-16,0,6466
"","Netherlands",52.1326,5.2913,2020-02-16,0,6467
"","New Zealand",-40.9006,174.886,2020-02-16,0,6468
"","Nicaragua",12.8654,-85.2072,2020-02-16,0,6469
"","Niger",17.6078,8.0817,2020-02-16,0,6470
"","Nigeria",9.082,8.6753,2020-02-16,0,6471
"","North Macedonia",41.6086,21.7453,2020-02-16,0,6472
"","Norway",60.472,8.4689,2020-02-16,0,6473
"","Oman",21,57,2020-02-16,0,6474
"","Pakistan",30.3753,69.3451,2020-02-16,0,6475
"","Panama",8.538,-80.7821,2020-02-16,0,6476
"","Papua New Guinea",-6.315,143.9555,2020-02-16,0,6477
"","Paraguay",-23.4425,-58.4438,2020-02-16,0,6478
"","Peru",-9.19,-75.0152,2020-02-16,0,6479
"","Philippines",13,122,2020-02-16,1,6480
"","Poland",51.9194,19.1451,2020-02-16,0,6481
"","Portugal",39.3999,-8.2245,2020-02-16,0,6482
"","Qatar",25.3548,51.1839,2020-02-16,0,6483
"","Romania",45.9432,24.9668,2020-02-16,0,6484
"","Russia",60,90,2020-02-16,2,6485
"","Rwanda",-1.9403,29.8739,2020-02-16,0,6486
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-16,0,6487
"","Saint Lucia",13.9094,-60.9789,2020-02-16,0,6488
"","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-16,0,6489
"","San Marino",43.9424,12.4578,2020-02-16,0,6490
"","Saudi Arabia",24,45,2020-02-16,0,6491
"","Senegal",14.4974,-14.4524,2020-02-16,0,6492
"","Serbia",44.0165,21.0059,2020-02-16,0,6493
"","Seychelles",-4.6796,55.492,2020-02-16,0,6494
"","Singapore",1.2833,103.8333,2020-02-16,18,6495
"","Slovakia",48.669,19.699,2020-02-16,0,6496
"","Slovenia",46.1512,14.9955,2020-02-16,0,6497
"","Somalia",5.1521,46.1996,2020-02-16,0,6498
"","South Africa",-30.5595,22.9375,2020-02-16,0,6499
"","Spain",40,-4,2020-02-16,2,6500
"","Sri Lanka",7,81,2020-02-16,1,6501
"","Sudan",12.8628,30.2176,2020-02-16,0,6502
"","Suriname",3.9193,-56.0278,2020-02-16,0,6503
"","Sweden",63,16,2020-02-16,0,6504
"","Switzerland",46.8182,8.2275,2020-02-16,0,6505
"","Syria",34.8021,38.9968,2020-02-16,0,6506
"","Taiwan*",23.7,121,2020-02-16,2,6507
"","Tanzania",-6.369,34.8888,2020-02-16,0,6508
"","Thailand",15,101,2020-02-16,14,6509
"","Timor-Leste",-8.8742,125.7275,2020-02-16,0,6510
"","Togo",8.6195,0.8248,2020-02-16,0,6511
"","Trinidad and Tobago",10.6918,-61.2225,2020-02-16,0,6512
"","Tunisia",34,9,2020-02-16,0,6513
"","Turkey",38.9637,35.2433,2020-02-16,0,6514
"","Uganda",1,32,2020-02-16,0,6515
"","Ukraine",48.3794,31.1656,2020-02-16,0,6516
"","United Arab Emirates",24,54,2020-02-16,4,6517
"Bermuda","United Kingdom",32.3078,-64.7505,2020-02-16,0,6518
"Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-16,0,6519
"Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-16,0,6520
"Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-16,0,6521
"Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-16,0,6522
"Montserrat","United Kingdom",16.7425,-62.1874,2020-02-16,0,6523
"","United Kingdom",55.3781,-3.436,2020-02-16,8,6524
"","Uruguay",-32.5228,-55.7658,2020-02-16,0,6525
"","US",37.0902,-95.7129,2020-02-16,3,6526
"","Uzbekistan",41.3775,64.5853,2020-02-16,0,6527
"","Venezuela",6.4238,-66.5897,2020-02-16,0,6528
"","Vietnam",16,108,2020-02-16,7,6529
"","Zambia",-15.4167,28.2833,2020-02-16,0,6530
"","Zimbabwe",-20,30,2020-02-16,0,6531
"","West Bank and Gaza",31.9522,35.2332,2020-02-16,0,6532
"","Laos",19.85627,102.495496,2020-02-16,0,6533
"","Kosovo",42.602636,20.902977,2020-02-16,0,6534
"","Burma",21.9162,95.956,2020-02-16,0,6535
"Anguilla","United Kingdom",18.2206,-63.0686,2020-02-16,0,6536
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-16,0,6537
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-16,0,6538
"","MS Zaandam",0,0,2020-02-16,0,6539
"","Botswana",-22.3285,24.6849,2020-02-16,0,6540
"","Burundi",-3.3731,29.9189,2020-02-16,0,6541
"","Sierra Leone",8.460555,-11.779889,2020-02-16,0,6542
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-16,0,6543
"","Malawi",-13.254308,34.301525,2020-02-16,0,6544
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-16,0,6545
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-16,0,6546
"","South Sudan",6.877,31.307,2020-02-16,0,6547
"","Western Sahara",24.2155,-12.8858,2020-02-16,0,6548
"","Sao Tome and Principe",0.18636,6.613081,2020-02-16,0,6549
"","Yemen",15.552727,48.516388,2020-02-16,0,6550
"","Comoros",-11.6455,43.3333,2020-02-16,0,6551
"","Tajikistan",38.861034,71.276093,2020-02-16,0,6552
"","Afghanistan",33,65,2020-02-17,0,6553
"","Albania",41.1533,20.1683,2020-02-17,0,6554
"","Algeria",28.0339,1.6596,2020-02-17,0,6555
"","Andorra",42.5063,1.5218,2020-02-17,0,6556
"","Angola",-11.2027,17.8739,2020-02-17,0,6557
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-17,0,6558
"","Argentina",-38.4161,-63.6167,2020-02-17,0,6559
"","Armenia",40.0691,45.0382,2020-02-17,0,6560
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-17,0,6561
"New South Wales","Australia",-33.8688,151.2093,2020-02-17,4,6562
"Northern Territory","Australia",-12.4634,130.8456,2020-02-17,0,6563
"Queensland","Australia",-28.0167,153.4,2020-02-17,0,6564
"South Australia","Australia",-34.9285,138.6007,2020-02-17,2,6565
"Tasmania","Australia",-41.4545,145.9707,2020-02-17,0,6566
"Victoria","Australia",-37.8136,144.9631,2020-02-17,4,6567
"Western Australia","Australia",-31.9505,115.8605,2020-02-17,0,6568
"","Austria",47.5162,14.5501,2020-02-17,0,6569
"","Azerbaijan",40.1431,47.5769,2020-02-17,0,6570
"","Bahamas",25.0343,-77.3963,2020-02-17,0,6571
"","Bahrain",26.0275,50.55,2020-02-17,0,6572
"","Bangladesh",23.685,90.3563,2020-02-17,0,6573
"","Barbados",13.1939,-59.5432,2020-02-17,0,6574
"","Belarus",53.7098,27.9534,2020-02-17,0,6575
"","Belgium",50.8333,4,2020-02-17,1,6576
"","Benin",9.3077,2.3158,2020-02-17,0,6578
"","Bhutan",27.5142,90.4336,2020-02-17,0,6579
"","Bolivia",-16.2902,-63.5887,2020-02-17,0,6580
"","Bosnia and Herzegovina",43.9159,17.6791,2020-02-17,0,6581
"","Brazil",-14.235,-51.9253,2020-02-17,0,6582
"","Brunei",4.5353,114.7277,2020-02-17,0,6583
"","Bulgaria",42.7339,25.4858,2020-02-17,0,6584
"","Burkina Faso",12.2383,-1.5616,2020-02-17,0,6585
"","Cabo Verde",16.5388,-23.0418,2020-02-17,0,6586
"","Cambodia",11.55,104.9167,2020-02-17,1,6587
"","Cameroon",3.848,11.5021,2020-02-17,0,6588
"","Canada",56.1304,-106.3468,2020-02-17,1,6589
"","Central African Republic",6.6111,20.9394,2020-02-17,0,6590
"","Chad",15.4542,18.7322,2020-02-17,0,6591
"","Chile",-35.6751,-71.543,2020-02-17,0,6592
"Anhui","China",31.8257,117.2264,2020-02-17,280,6593
"Beijing","China",40.1824,116.4142,2020-02-17,114,6594
"Chongqing","China",30.0572,107.874,2020-02-17,225,6595
"Fujian","China",26.0789,117.9874,2020-02-17,90,6596
"Gansu","China",37.8099,101.0583,2020-02-17,58,6597
"Guangdong","China",23.3417,113.4244,2020-02-17,524,6598
"Guangxi","China",23.8298,108.7881,2020-02-17,53,6599
"Guizhou","China",26.8154,106.8748,2020-02-17,57,6600
"Hainan","China",19.1959,109.7453,2020-02-17,59,6601
"Hebei","China",39.549,116.1306,2020-02-17,122,6602
"Heilongjiang","China",47.862,127.7615,2020-02-17,85,6603
"Henan","China",33.882,113.614,2020-02-17,509,6604
"Hong Kong","China",22.3,114.2,2020-02-17,2,6605
"Hubei","China",30.9756,112.2707,2020-02-17,7862,6606
"Hunan","China",27.6104,111.7088,2020-02-17,498,6607
"Inner Mongolia","China",44.0935,113.9448,2020-02-17,8,6608
"Jiangsu","China",32.9711,119.455,2020-02-17,258,6609
"Jiangxi","China",27.614,115.7221,2020-02-17,275,6610
"Jilin","China",43.6661,126.1923,2020-02-17,34,6611
"Liaoning","China",41.2956,122.6085,2020-02-17,43,6612
"Macau","China",22.1667,113.55,2020-02-17,5,6613
"Ningxia","China",37.2692,106.1655,2020-02-17,35,6614
"Qinghai","China",35.7452,95.9956,2020-02-17,13,6615
"Shaanxi","China",35.1917,108.8701,2020-02-17,79,6616
"Shandong","China",36.3427,118.1498,2020-02-17,191,6617
"Shanghai","China",31.202,121.4491,2020-02-17,161,6618
"Shanxi","China",37.5777,112.2922,2020-02-17,53,6619
"Sichuan","China",30.6171,102.7103,2020-02-17,156,6620
"Tianjin","China",39.3054,117.323,2020-02-17,46,6621
"Tibet","China",31.6927,88.0924,2020-02-17,1,6622
"Xinjiang","China",41.1129,85.2401,2020-02-17,12,6623
"Yunnan","China",24.974,101.487,2020-02-17,47,6624
"Zhejiang","China",29.1832,120.0934,2020-02-17,507,6625
"","Colombia",4.5709,-74.2973,2020-02-17,0,6626
"","Congo (Brazzaville)",-4.0383,21.7587,2020-02-17,0,6627
"","Congo (Kinshasa)",-4.0383,21.7587,2020-02-17,0,6628
"","Costa Rica",9.7489,-83.7534,2020-02-17,0,6629
"","Cote d'Ivoire",7.54,-5.5471,2020-02-17,0,6630
"","Croatia",45.1,15.2,2020-02-17,0,6631
"","Diamond Princess",0,0,2020-02-17,0,6632
"","Cuba",22,-80,2020-02-17,0,6633
"","Cyprus",35.1264,33.4299,2020-02-17,0,6634
"","Czechia",49.8175,15.473,2020-02-17,0,6635
"Faroe Islands","Denmark",61.8926,-6.9118,2020-02-17,0,6636
"Greenland","Denmark",71.7069,-42.6043,2020-02-17,0,6637
"","Denmark",56.2639,9.5018,2020-02-17,0,6638
"","Djibouti",11.8251,42.5903,2020-02-17,0,6639
"","Dominica",15.415,-61.371,2020-02-17,0,6640
"","Dominican Republic",18.7357,-70.1627,2020-02-17,0,6641
"","Ecuador",-1.8312,-78.1834,2020-02-17,0,6642
"","Egypt",26,30,2020-02-17,0,6643
"","El Salvador",13.7942,-88.8965,2020-02-17,0,6644
"","Equatorial Guinea",1.5,10,2020-02-17,0,6645
"","Eritrea",15.1794,39.7823,2020-02-17,0,6646
"","Estonia",58.5953,25.0136,2020-02-17,0,6647
"","Eswatini",-26.5225,31.4659,2020-02-17,0,6648
"","Ethiopia",9.145,40.4897,2020-02-17,0,6649
"","Fiji",-17.7134,178.065,2020-02-17,0,6650
"","Finland",64,26,2020-02-17,1,6651
"French Guiana","France",3.9339,-53.1258,2020-02-17,0,6652
"French Polynesia","France",-17.6797,149.4068,2020-02-17,0,6653
"Guadeloupe","France",16.25,-61.5833,2020-02-17,0,6654
"Martinique","France",14.6415,-61.0242,2020-02-17,0,6655
"Mayotte","France",-12.8275,45.1662,2020-02-17,0,6656
"New Caledonia","France",-20.9043,165.618,2020-02-17,0,6657
"Reunion","France",-21.1351,55.2471,2020-02-17,0,6658
"Saint Barthelemy","France",17.9,-62.8333,2020-02-17,0,6659
"St Martin","France",18.0708,-63.0501,2020-02-17,0,6660
"","France",46.2276,2.2137,2020-02-17,4,6661
"","Gabon",-0.8037,11.6094,2020-02-17,0,6662
"","Gambia",13.4432,-15.3101,2020-02-17,0,6663
"","Georgia",42.3154,43.3569,2020-02-17,0,6664
"","Germany",51,9,2020-02-17,1,6665
"","Ghana",7.9465,-1.0232,2020-02-17,0,6666
"","Grenada",12.1165,-61.679,2020-02-17,0,6667
"","Greece",39.0742,21.8243,2020-02-17,0,6668
"","Guatemala",15.7835,-90.2308,2020-02-17,0,6669
"","Guinea",9.9456,-9.6966,2020-02-17,0,6670
"","Guinea-Bissau",11.8037,-15.1804,2020-02-17,0,6671
"","Guyana",5,-58.75,2020-02-17,0,6672
"","Haiti",18.9712,-72.2852,2020-02-17,0,6673
"","Holy See",41.9029,12.4534,2020-02-17,0,6674
"","Honduras",15.2,-86.2419,2020-02-17,0,6675
"","Hungary",47.1625,19.5033,2020-02-17,0,6676
"","Iceland",64.9631,-19.0208,2020-02-17,0,6677
"","India",21,78,2020-02-17,3,6678
"","Indonesia",-0.7893,113.9213,2020-02-17,0,6679
"","Iran",32,53,2020-02-17,0,6680
"","Iraq",33,44,2020-02-17,0,6681
"","Ireland",53.1424,-7.6921,2020-02-17,0,6682
"","Israel",31,35,2020-02-17,0,6683
"","Italy",43,12,2020-02-17,0,6684
"","Jamaica",18.1096,-77.2975,2020-02-17,0,6685
"","Japan",36,138,2020-02-17,12,6686
"","Jordan",31.24,36.51,2020-02-17,0,6687
"","Kazakhstan",48.0196,66.9237,2020-02-17,0,6688
"","Kenya",-0.0236,37.9062,2020-02-17,0,6689
"","Korea, South",36,128,2020-02-17,10,6690
"","Kuwait",29.5,47.75,2020-02-17,0,6691
"","Kyrgyzstan",41.2044,74.7661,2020-02-17,0,6692
"","Latvia",56.8796,24.6032,2020-02-17,0,6693
"","Lebanon",33.8547,35.8623,2020-02-17,0,6694
"","Liberia",6.4281,-9.4295,2020-02-17,0,6695
"","Libya",26.3351,17.228331,2020-02-17,0,6696
"","Liechtenstein",47.14,9.55,2020-02-17,0,6697
"","Lithuania",55.1694,23.8813,2020-02-17,0,6698
"","Luxembourg",49.8153,6.1296,2020-02-17,0,6699
"","Madagascar",-18.7669,46.8691,2020-02-17,0,6700
"","Malaysia",2.5,112.5,2020-02-17,7,6701
"","Maldives",3.2028,73.2207,2020-02-17,0,6702
"","Mali",17.570692,-3.996166,2020-02-17,0,6703
"","Malta",35.9375,14.3754,2020-02-17,0,6704
"","Mauritania",21.0079,10.9408,2020-02-17,0,6705
"","Mauritius",-20.2,57.5,2020-02-17,0,6706
"","Mexico",23.6345,-102.5528,2020-02-17,0,6707
"","Moldova",47.4116,28.3699,2020-02-17,0,6708
"","Monaco",43.7333,7.4167,2020-02-17,0,6709
"","Mongolia",46.8625,103.8467,2020-02-17,0,6710
"","Montenegro",42.5,19.3,2020-02-17,0,6711
"","Morocco",31.7917,-7.0926,2020-02-17,0,6712
"","Mozambique",-18.6657,35.5296,2020-02-17,0,6713
"","Namibia",-22.9576,18.4904,2020-02-17,0,6714
"","Nepal",28.1667,84.25,2020-02-17,1,6715
"Aruba","Netherlands",12.5186,-70.0358,2020-02-17,0,6716
"Curacao","Netherlands",12.1696,-68.99,2020-02-17,0,6717
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-17,0,6718
"","Netherlands",52.1326,5.2913,2020-02-17,0,6719
"","New Zealand",-40.9006,174.886,2020-02-17,0,6720
"","Nicaragua",12.8654,-85.2072,2020-02-17,0,6721
"","Niger",17.6078,8.0817,2020-02-17,0,6722
"","Nigeria",9.082,8.6753,2020-02-17,0,6723
"","North Macedonia",41.6086,21.7453,2020-02-17,0,6724
"","Norway",60.472,8.4689,2020-02-17,0,6725
"","Oman",21,57,2020-02-17,0,6726
"","Pakistan",30.3753,69.3451,2020-02-17,0,6727
"","Panama",8.538,-80.7821,2020-02-17,0,6728
"","Papua New Guinea",-6.315,143.9555,2020-02-17,0,6729
"","Paraguay",-23.4425,-58.4438,2020-02-17,0,6730
"","Peru",-9.19,-75.0152,2020-02-17,0,6731
"","Philippines",13,122,2020-02-17,1,6732
"","Poland",51.9194,19.1451,2020-02-17,0,6733
"","Portugal",39.3999,-8.2245,2020-02-17,0,6734
"","Qatar",25.3548,51.1839,2020-02-17,0,6735
"","Romania",45.9432,24.9668,2020-02-17,0,6736
"","Russia",60,90,2020-02-17,2,6737
"","Rwanda",-1.9403,29.8739,2020-02-17,0,6738
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-17,0,6739
"","Saint Lucia",13.9094,-60.9789,2020-02-17,0,6740
"","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-17,0,6741
"","San Marino",43.9424,12.4578,2020-02-17,0,6742
"","Saudi Arabia",24,45,2020-02-17,0,6743
"","Senegal",14.4974,-14.4524,2020-02-17,0,6744
"","Serbia",44.0165,21.0059,2020-02-17,0,6745
"","Seychelles",-4.6796,55.492,2020-02-17,0,6746
"","Singapore",1.2833,103.8333,2020-02-17,24,6747
"","Slovakia",48.669,19.699,2020-02-17,0,6748
"","Slovenia",46.1512,14.9955,2020-02-17,0,6749
"","Somalia",5.1521,46.1996,2020-02-17,0,6750
"","South Africa",-30.5595,22.9375,2020-02-17,0,6751
"","Spain",40,-4,2020-02-17,2,6752
"","Sri Lanka",7,81,2020-02-17,1,6753
"","Sudan",12.8628,30.2176,2020-02-17,0,6754
"","Suriname",3.9193,-56.0278,2020-02-17,0,6755
"","Sweden",63,16,2020-02-17,0,6756
"","Switzerland",46.8182,8.2275,2020-02-17,0,6757
"","Syria",34.8021,38.9968,2020-02-17,0,6758
"","Taiwan*",23.7,121,2020-02-17,2,6759
"","Tanzania",-6.369,34.8888,2020-02-17,0,6760
"","Thailand",15,101,2020-02-17,15,6761
"","Timor-Leste",-8.8742,125.7275,2020-02-17,0,6762
"","Togo",8.6195,0.8248,2020-02-17,0,6763
"","Trinidad and Tobago",10.6918,-61.2225,2020-02-17,0,6764
"","Tunisia",34,9,2020-02-17,0,6765
"","Turkey",38.9637,35.2433,2020-02-17,0,6766
"","Uganda",1,32,2020-02-17,0,6767
"","Ukraine",48.3794,31.1656,2020-02-17,0,6768
"","United Arab Emirates",24,54,2020-02-17,4,6769
"Bermuda","United Kingdom",32.3078,-64.7505,2020-02-17,0,6770
"Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-17,0,6771
"Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-17,0,6772
"Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-17,0,6773
"Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-17,0,6774
"Montserrat","United Kingdom",16.7425,-62.1874,2020-02-17,0,6775
"","United Kingdom",55.3781,-3.436,2020-02-17,8,6776
"","Uruguay",-32.5228,-55.7658,2020-02-17,0,6777
"","US",37.0902,-95.7129,2020-02-17,3,6778
"","Uzbekistan",41.3775,64.5853,2020-02-17,0,6779
"","Venezuela",6.4238,-66.5897,2020-02-17,0,6780
"","Vietnam",16,108,2020-02-17,7,6781
"","Zambia",-15.4167,28.2833,2020-02-17,0,6782
"","Zimbabwe",-20,30,2020-02-17,0,6783
"","West Bank and Gaza",31.9522,35.2332,2020-02-17,0,6784
"","Laos",19.85627,102.495496,2020-02-17,0,6785
"","Kosovo",42.602636,20.902977,2020-02-17,0,6786
"","Burma",21.9162,95.956,2020-02-17,0,6787
"Anguilla","United Kingdom",18.2206,-63.0686,2020-02-17,0,6788
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-17,0,6789
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-17,0,6790
"","MS Zaandam",0,0,2020-02-17,0,6791
"","Botswana",-22.3285,24.6849,2020-02-17,0,6792
"","Burundi",-3.3731,29.9189,2020-02-17,0,6793
"","Sierra Leone",8.460555,-11.779889,2020-02-17,0,6794
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-17,0,6795
"","Malawi",-13.254308,34.301525,2020-02-17,0,6796
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-17,0,6797
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-17,0,6798
"","South Sudan",6.877,31.307,2020-02-17,0,6799
"","Western Sahara",24.2155,-12.8858,2020-02-17,0,6800
"","Sao Tome and Principe",0.18636,6.613081,2020-02-17,0,6801
"","Yemen",15.552727,48.516388,2020-02-17,0,6802
"","Comoros",-11.6455,43.3333,2020-02-17,0,6803
"","Tajikistan",38.861034,71.276093,2020-02-17,0,6804
"","Afghanistan",33,65,2020-02-18,0,6805
"","Albania",41.1533,20.1683,2020-02-18,0,6806
"","Algeria",28.0339,1.6596,2020-02-18,0,6807
"","Andorra",42.5063,1.5218,2020-02-18,0,6808
"","Angola",-11.2027,17.8739,2020-02-18,0,6809
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-18,0,6810
"","Argentina",-38.4161,-63.6167,2020-02-18,0,6811
"","Armenia",40.0691,45.0382,2020-02-18,0,6812
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-18,0,6813
"New South Wales","Australia",-33.8688,151.2093,2020-02-18,4,6814
"Northern Territory","Australia",-12.4634,130.8456,2020-02-18,0,6815
"Queensland","Australia",-28.0167,153.4,2020-02-18,0,6816
"South Australia","Australia",-34.9285,138.6007,2020-02-18,2,6817
"Tasmania","Australia",-41.4545,145.9707,2020-02-18,0,6818
"Victoria","Australia",-37.8136,144.9631,2020-02-18,4,6819
"Western Australia","Australia",-31.9505,115.8605,2020-02-18,0,6820
"","Austria",47.5162,14.5501,2020-02-18,0,6821
"","Azerbaijan",40.1431,47.5769,2020-02-18,0,6822
"","Bahamas",25.0343,-77.3963,2020-02-18,0,6823
"","Bahrain",26.0275,50.55,2020-02-18,0,6824
"","Bangladesh",23.685,90.3563,2020-02-18,0,6825
"","Barbados",13.1939,-59.5432,2020-02-18,0,6826
"","Belarus",53.7098,27.9534,2020-02-18,0,6827
"","Belgium",50.8333,4,2020-02-18,1,6828
"","Belize",13.1939,-59.5432,2020-02-18,0,6829
"","Benin",9.3077,2.3158,2020-02-18,0,6830
"","Bhutan",27.5142,90.4336,2020-02-18,0,6831
"","Bolivia",-16.2902,-63.5887,2020-02-18,0,6832
"","Bosnia and Herzegovina",43.9159,17.6791,2020-02-18,0,6833
"","Brazil",-14.235,-51.9253,2020-02-18,0,6834
"","Brunei",4.5353,114.7277,2020-02-18,0,6835
"","Bulgaria",42.7339,25.4858,2020-02-18,0,6836
"","Burkina Faso",12.2383,-1.5616,2020-02-18,0,6837
"","Cabo Verde",16.5388,-23.0418,2020-02-18,0,6838
"","Cambodia",11.55,104.9167,2020-02-18,1,6839
"","Cameroon",3.848,11.5021,2020-02-18,0,6840
"","Canada",56.1304,-106.3468,2020-02-18,1,6841
"","Central African Republic",6.6111,20.9394,2020-02-18,0,6842
"","Chad",15.4542,18.7322,2020-02-18,0,6843
"","Chile",-35.6751,-71.543,2020-02-18,0,6844
"Anhui","China",31.8257,117.2264,2020-02-18,361,6845
"Beijing","China",40.1824,116.4142,2020-02-18,122,6846
"Chongqing","China",30.0572,107.874,2020-02-18,254,6847
"Fujian","China",26.0789,117.9874,2020-02-18,93,6848
"Gansu","China",37.8099,101.0583,2020-02-18,62,6849
"Guangdong","China",23.3417,113.4244,2020-02-18,565,6850
"Guangxi","China",23.8298,108.7881,2020-02-18,69,6851
"Guizhou","China",26.8154,106.8748,2020-02-18,66,6852
"Hainan","China",19.1959,109.7453,2020-02-18,79,6853
"Hebei","China",39.549,116.1306,2020-02-18,136,6854
"Heilongjiang","China",47.862,127.7615,2020-02-18,111,6855
"Henan","China",33.882,113.614,2020-02-18,522,6856
"Hong Kong","China",22.3,114.2,2020-02-18,2,6857
"Hubei","China",30.9756,112.2707,2020-02-18,9128,6858
"Hunan","China",27.6104,111.7088,2020-02-18,527,6859
"Inner Mongolia","China",44.0935,113.9448,2020-02-18,8,6860
"Jiangsu","China",32.9711,119.455,2020-02-18,280,6861
"Jiangxi","China",27.614,115.7221,2020-02-18,310,6862
"Jilin","China",43.6661,126.1923,2020-02-18,36,6863
"Liaoning","China",41.2956,122.6085,2020-02-18,53,6864
"Macau","China",22.1667,113.55,2020-02-18,5,6865
"Ningxia","China",37.2692,106.1655,2020-02-18,42,6866
"Qinghai","China",35.7452,95.9956,2020-02-18,15,6867
"Shaanxi","China",35.1917,108.8701,2020-02-18,89,6868
"Shandong","China",36.3427,118.1498,2020-02-18,211,6869
"Shanghai","China",31.202,121.4491,2020-02-18,177,6870
"Shanxi","China",37.5777,112.2922,2020-02-18,61,6871
"Sichuan","China",30.6171,102.7103,2020-02-18,169,6872
"Tianjin","China",39.3054,117.323,2020-02-18,48,6873
"Tibet","China",31.6927,88.0924,2020-02-18,1,6874
"Xinjiang","China",41.1129,85.2401,2020-02-18,12,6875
"Yunnan","China",24.974,101.487,2020-02-18,57,6876
"Zhejiang","China",29.1832,120.0934,2020-02-18,535,6877
"","Colombia",4.5709,-74.2973,2020-02-18,0,6878
"","Congo (Brazzaville)",-4.0383,21.7587,2020-02-18,0,6879
"","Congo (Kinshasa)",-4.0383,21.7587,2020-02-18,0,6880
"","Costa Rica",9.7489,-83.7534,2020-02-18,0,6881
"","Cote d'Ivoire",7.54,-5.5471,2020-02-18,0,6882
"","Croatia",45.1,15.2,2020-02-18,0,6883
"","Diamond Princess",0,0,2020-02-18,0,6884
"","Cuba",22,-80,2020-02-18,0,6885
"","Cyprus",35.1264,33.4299,2020-02-18,0,6886
"","Czechia",49.8175,15.473,2020-02-18,0,6887
"Faroe Islands","Denmark",61.8926,-6.9118,2020-02-18,0,6888
"Greenland","Denmark",71.7069,-42.6043,2020-02-18,0,6889
"","Denmark",56.2639,9.5018,2020-02-18,0,6890
"","Djibouti",11.8251,42.5903,2020-02-18,0,6891
"","Dominica",15.415,-61.371,2020-02-18,0,6892
"","Dominican Republic",18.7357,-70.1627,2020-02-18,0,6893
"","Ecuador",-1.8312,-78.1834,2020-02-18,0,6894
"","Egypt",26,30,2020-02-18,0,6895
"","El Salvador",13.7942,-88.8965,2020-02-18,0,6896
"","Equatorial Guinea",1.5,10,2020-02-18,0,6897
"","Eritrea",15.1794,39.7823,2020-02-18,0,6898
"","Estonia",58.5953,25.0136,2020-02-18,0,6899
"","Eswatini",-26.5225,31.4659,2020-02-18,0,6900
"","Ethiopia",9.145,40.4897,2020-02-18,0,6901
"","Fiji",-17.7134,178.065,2020-02-18,0,6902
"","Finland",64,26,2020-02-18,1,6903
"French Guiana","France",3.9339,-53.1258,2020-02-18,0,6904
"French Polynesia","France",-17.6797,149.4068,2020-02-18,0,6905
"Guadeloupe","France",16.25,-61.5833,2020-02-18,0,6906
"Martinique","France",14.6415,-61.0242,2020-02-18,0,6907
"Mayotte","France",-12.8275,45.1662,2020-02-18,0,6908
"New Caledonia","France",-20.9043,165.618,2020-02-18,0,6909
"Reunion","France",-21.1351,55.2471,2020-02-18,0,6910
"Saint Barthelemy","France",17.9,-62.8333,2020-02-18,0,6911
"St Martin","France",18.0708,-63.0501,2020-02-18,0,6912
"","France",46.2276,2.2137,2020-02-18,4,6913
"","Gabon",-0.8037,11.6094,2020-02-18,0,6914
"","Gambia",13.4432,-15.3101,2020-02-18,0,6915
"","Georgia",42.3154,43.3569,2020-02-18,0,6916
"","Germany",51,9,2020-02-18,12,6917
"","Ghana",7.9465,-1.0232,2020-02-18,0,6918
"","Grenada",12.1165,-61.679,2020-02-18,0,6919
"","Greece",39.0742,21.8243,2020-02-18,0,6920
"","Guatemala",15.7835,-90.2308,2020-02-18,0,6921
"","Guinea",9.9456,-9.6966,2020-02-18,0,6922
